,submission_id,student_id,exercise_id,state,approval_date,average_answer_time_in_hours,name_x,position,min_task_time_in_min,max_task_time_in_min,name_y,start_date,target_completion_date,progress_percent,test_variable
132,406381.0,46889.0,8310.0,approved,2020-09-20 00:00:00+00:00,3.55,Exercise 5,5.0,60.0,180.0,Student 6,2020-09-08 00:00:00+00:00,2021-01-19 00:00:00+00:00,21.0,a
133,404534.0,46889.0,8309.0,approved,2020-09-17 00:00:00+00:00,2.615,Exercise 4,4.0,60.0,180.0,Student 6,2020-09-08 00:00:00+00:00,2021-01-19 00:00:00+00:00,21.0,a
134,403260.0,46889.0,8307.0,approved,2020-09-14 00:00:00+00:00,17.38,Exercise 2,2.0,240.0,360.0,Student 6,2020-09-08 00:00:00+00:00,2021-01-19 00:00:00+00:00,21.0,a
135,403484.0,46889.0,8308.0,approved,2020-09-14 00:00:00+00:00,6.19,Exercise 3,3.0,60.0,180.0,Student 6,2020-09-08 00:00:00+00:00,2021-01-19 00:00:00+00:00,21.0,a
136,402716.0,46889.0,8306.0,approved,2020-09-12 00:00:00+00:00,8.31,Exercise 1,1.0,240.0,360.0,Student 6,2020-09-08 00:00:00+00:00,2021-01-19 00:00:00+00:00,21.0,a
137,416860.0,40892.0,8332.0,not_yet,,23.17,Exercise 29,29.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
138,416145.0,40892.0,8331.0,waiting_for_review,,23.005,Exercise 28,28.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
139,413057.0,40892.0,8330.0,approved,2020-10-12 00:00:00+00:00,28.73,Exercise 27,27.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
140,412580.0,40892.0,8329.0,approved,2020-10-05 00:00:00+00:00,44.74,Exercise 26,26.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
141,410362.0,40892.0,8328.0,approved,2020-09-29 00:00:00+00:00,8.065,Exercise 25,25.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
142,410271.0,40892.0,8327.0,approved,2020-09-29 00:00:00+00:00,4.93625,Exercise 24,24.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
143,406295.0,40892.0,8326.0,approved,2020-09-28 00:00:00+00:00,15.955,Exercise 23,23.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
144,406094.0,40892.0,8325.0,approved,2020-09-23 00:00:00+00:00,29.3,Exercise 22,22.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
145,399526.0,40892.0,8322.0,approved,2020-09-17 00:00:00+00:00,18.5375,Exercise 18,18.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
146,403079.0,40892.0,8324.0,approved,2020-09-29 00:00:00+00:00,28.657500000000002,Exercise 20,20.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
147,403068.0,40892.0,8323.0,approved,2020-09-29 00:00:00+00:00,29.095000000000002,Exercise 19,19.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
148,399368.0,40892.0,8321.0,approved,2020-09-09 00:00:00+00:00,29.19,Exercise 17,17.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
149,396702.0,40892.0,8320.0,approved,2020-09-02 00:00:00+00:00,18.747500000000002,Exercise 16,16.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
150,395978.0,40892.0,8319.0,approved,2020-08-31 00:00:00+00:00,14.33,Exercise 15,15.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
151,375742.0,40892.0,8318.0,approved,2020-08-24 00:00:00+00:00,14.7075,Exercise 14,14.0,420.0,540.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
152,371700.0,40892.0,8317.0,approved,2020-07-02 00:00:00+00:00,11.38,Exercise 13,13.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
153,364023.0,40892.0,8315.0,approved,2020-06-13 00:00:00+00:00,3.68,Exercise 10,10.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
154,361811.0,40892.0,8314.0,approved,2020-06-08 00:00:00+00:00,3.5,Exercise 9,9.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
155,358849.0,40892.0,8313.0,approved,2020-06-01 00:00:00+00:00,25.12,Exercise 8,8.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
156,353847.0,40892.0,8312.0,approved,2020-05-18 00:00:00+00:00,2.97,Exercise 7,7.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
157,347262.0,40892.0,8311.0,approved,2020-05-02 00:00:00+00:00,37.86,Exercise 6,6.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
158,345680.0,40892.0,8310.0,approved,2020-04-27 00:00:00+00:00,17.73,Exercise 5,5.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
159,345250.0,40892.0,8309.0,approved,2020-04-25 00:00:00+00:00,17.95,Exercise 4,4.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
160,343584.0,40892.0,8308.0,approved,2020-04-20 00:00:00+00:00,6.09,Exercise 3,3.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
161,341399.0,40892.0,8307.0,approved,2020-04-13 00:00:00+00:00,4.42,Exercise 2,2.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
162,339182.0,40892.0,8306.0,approved,2020-04-06 00:00:00+00:00,9.61,Exercise 1,1.0,240.0,360.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
163,416913.0,45566.0,8435.0,waiting_for_review,,0.0,Exercise 31,31.0,60.0,180.0,Student 2,2020-08-09 00:00:00+00:00,2020-12-15 00:00:00+00:00,52.0,b
164,405869.0,45566.0,8434.0,approved,2020-09-21 00:00:00+00:00,60.75,Exercise 21,21.0,60.0,180.0,Student 2,2020-08-09 00:00:00+00:00,2020-12-15 00:00:00+00:00,52.0,b
165,396042.0,45566.0,8433.0,approved,2020-08-30 00:00:00+00:00,46.07,Exercise 11,11.0,60.0,180.0,Student 2,2020-08-09 00:00:00+00:00,2020-12-15 00:00:00+00:00,52.0,b
166,413721.0,46134.0,8434.0,approved,2020-10-06 00:00:00+00:00,28.42,Exercise 21,21.0,60.0,180.0,Student 8,2020-08-23 00:00:00+00:00,2021-01-05 00:00:00+00:00,40.0,b
167,402451.0,46134.0,8433.0,approved,2020-09-14 00:00:00+00:00,15.99,Exercise 11,11.0,60.0,180.0,Student 8,2020-08-23 00:00:00+00:00,2021-01-05 00:00:00+00:00,40.0,b
168,402596.0,41433.0,8327.0,approved,2020-09-12 00:00:00+00:00,17.86,Exercise 24,24.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
169,399240.0,41433.0,8326.0,approved,2020-09-05 00:00:00+00:00,6.3,Exercise 23,23.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
170,395183.0,41433.0,8325.0,approved,2020-08-27 00:00:00+00:00,19.44,Exercise 22,22.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
171,385478.0,41433.0,8324.0,approved,2020-08-04 00:00:00+00:00,12.24,Exercise 20,20.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
172,382137.0,41433.0,8323.0,approved,2020-07-27 00:00:00+00:00,6.445,Exercise 19,19.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
173,381483.0,41433.0,8322.0,approved,2020-07-24 00:00:00+00:00,1.57,Exercise 18,18.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
174,377756.0,41433.0,8321.0,approved,2020-07-16 00:00:00+00:00,12.67,Exercise 17,17.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
175,372307.0,41433.0,8320.0,approved,2020-07-03 00:00:00+00:00,12.25,Exercise 16,16.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
176,369864.0,41433.0,8319.0,approved,2020-06-28 00:00:00+00:00,2.745,Exercise 15,15.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
177,367269.0,41433.0,8318.0,approved,2020-06-22 00:00:00+00:00,9.33,Exercise 14,14.0,420.0,540.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
178,362634.0,41433.0,8317.0,approved,2020-06-10 00:00:00+00:00,11.22,Exercise 13,13.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
179,358412.0,41433.0,8315.0,approved,2020-05-30 00:00:00+00:00,3.69,Exercise 10,10.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
180,356630.0,41433.0,8314.0,approved,2020-05-26 00:00:00+00:00,19.03,Exercise 9,9.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
181,355726.0,41433.0,8313.0,approved,2020-05-23 00:00:00+00:00,17.72,Exercise 8,8.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
182,353658.0,41433.0,8312.0,approved,2020-05-18 00:00:00+00:00,13.280000000000001,Exercise 7,7.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
183,350339.0,41433.0,8311.0,approved,2020-05-09 00:00:00+00:00,17.240000000000002,Exercise 6,6.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
184,349257.0,41433.0,8310.0,approved,2020-05-06 00:00:00+00:00,15.690000000000001,Exercise 5,5.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
185,347661.0,41433.0,8309.0,approved,2020-05-02 00:00:00+00:00,3.42,Exercise 4,4.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
186,347066.0,41433.0,8308.0,approved,2020-04-30 00:00:00+00:00,10.01,Exercise 3,3.0,60.0,180.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
187,345850.0,41433.0,8307.0,approved,2020-04-27 00:00:00+00:00,16.43,Exercise 2,2.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
188,344118.0,41433.0,8306.0,approved,2020-04-22 00:00:00+00:00,5.69,Exercise 1,1.0,240.0,360.0,Student 144,2020-04-16 00:00:00+00:00,2020-12-20 00:00:00+00:00,40.0,a
189,417473.0,42354.0,8329.0,waiting_for_review,,0.0,Exercise 26,26.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
190,413531.0,42354.0,8328.0,approved,2020-10-05 00:00:00+00:00,19.22,Exercise 25,25.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
191,411257.0,42354.0,8327.0,approved,2020-09-30 00:00:00+00:00,16.7,Exercise 24,24.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
192,400374.0,42354.0,8326.0,approved,2020-09-08 00:00:00+00:00,17.64,Exercise 23,23.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
193,399635.0,42354.0,8325.0,approved,2020-09-06 00:00:00+00:00,17.76,Exercise 22,22.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
194,395412.0,42354.0,8324.0,approved,2020-08-27 00:00:00+00:00,17.43,Exercise 20,20.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
195,394291.0,42354.0,8323.0,approved,2020-08-25 00:00:00+00:00,14.030000000000001,Exercise 19,19.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
196,393690.0,42354.0,8322.0,approved,2020-08-24 00:00:00+00:00,3.48,Exercise 18,18.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
197,390730.0,42354.0,8321.0,approved,2020-08-17 00:00:00+00:00,2.66,Exercise 17,17.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
198,390443.0,42354.0,8320.0,approved,2020-08-16 00:00:00+00:00,14.780000000000001,Exercise 16,16.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
199,387838.0,42354.0,8319.0,approved,2020-08-10 00:00:00+00:00,15.3,Exercise 15,15.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
200,387437.0,42354.0,8318.0,approved,2020-08-10 00:00:00+00:00,12.475,Exercise 14,14.0,420.0,540.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
201,381737.0,42354.0,8317.0,approved,2020-07-26 00:00:00+00:00,4.68,Exercise 13,13.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
202,376109.0,42354.0,8315.0,approved,2020-07-13 00:00:00+00:00,3.68,Exercise 10,10.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
203,375725.0,42354.0,8314.0,approved,2020-07-12 00:00:00+00:00,5.46,Exercise 9,9.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
204,373078.0,42354.0,8313.0,approved,2020-07-06 00:00:00+00:00,5.885,Exercise 8,8.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
205,372886.0,42354.0,8312.0,approved,2020-07-05 00:00:00+00:00,7.48,Exercise 7,7.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
206,361342.0,42354.0,8311.0,approved,2020-06-07 00:00:00+00:00,8.6,Exercise 6,6.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
207,359288.0,42354.0,8310.0,approved,2020-06-02 00:00:00+00:00,5.89,Exercise 5,5.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
208,358888.0,42354.0,8309.0,approved,2020-05-31 00:00:00+00:00,1.99,Exercise 4,4.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
209,358722.0,42354.0,8308.0,approved,2020-05-31 00:00:00+00:00,14.43,Exercise 3,3.0,60.0,180.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
210,356709.0,42354.0,8307.0,approved,2020-05-26 00:00:00+00:00,15.49,Exercise 2,2.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
211,356271.0,42354.0,8306.0,approved,2020-05-25 00:00:00+00:00,6.81,Exercise 1,1.0,240.0,360.0,Student 52,2020-05-11 00:00:00+00:00,2020-12-20 00:00:00+00:00,43.0,a
212,412757.0,42468.0,8332.0,approved,2020-10-03 00:00:00+00:00,7.06,Exercise 29,29.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
213,409276.0,42468.0,8331.0,approved,2020-09-26 00:00:00+00:00,12.19,Exercise 28,28.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
214,406482.0,42468.0,8330.0,approved,2020-09-20 00:00:00+00:00,3.63,Exercise 27,27.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
215,400450.0,42468.0,8329.0,approved,2020-09-10 00:00:00+00:00,15.41,Exercise 26,26.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
216,400279.0,42468.0,8328.0,approved,2020-09-07 00:00:00+00:00,4.72,Exercise 25,25.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
217,399320.0,42468.0,8327.0,approved,2020-09-05 00:00:00+00:00,19.67,Exercise 24,24.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
218,395327.0,42468.0,8326.0,approved,2020-08-27 00:00:00+00:00,17.52,Exercise 23,23.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
219,393144.0,42468.0,8325.0,approved,2020-08-22 00:00:00+00:00,3.57,Exercise 22,22.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
220,391215.0,42468.0,8324.0,approved,2020-08-18 00:00:00+00:00,15.51,Exercise 20,20.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
221,390701.0,42468.0,8323.0,approved,2020-08-18 00:00:00+00:00,8.975,Exercise 19,19.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
222,385608.0,42468.0,8322.0,approved,2020-08-04 00:00:00+00:00,10.19,Exercise 18,18.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
223,384887.0,42468.0,8321.0,approved,2020-08-03 00:00:00+00:00,5.43,Exercise 17,17.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
224,384323.0,42468.0,8320.0,approved,2020-07-31 00:00:00+00:00,0.44000000000000006,Exercise 16,16.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
225,381973.0,42468.0,8319.0,approved,2020-07-27 00:00:00+00:00,7.02,Exercise 15,15.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
226,379810.0,42468.0,8318.0,approved,2020-07-22 00:00:00+00:00,12.42,Exercise 14,14.0,420.0,540.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
227,372530.0,42468.0,8317.0,approved,2020-07-04 00:00:00+00:00,6.68,Exercise 13,13.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
228,367010.0,42468.0,8315.0,approved,2020-06-20 00:00:00+00:00,1.85,Exercise 10,10.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
229,366794.0,42468.0,8314.0,approved,2020-06-19 00:00:00+00:00,0.9900000000000001,Exercise 9,9.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
230,366414.0,42468.0,8313.0,approved,2020-06-19 00:00:00+00:00,7.33,Exercise 8,8.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
231,365935.0,42468.0,8312.0,approved,2020-06-18 00:00:00+00:00,6.86,Exercise 7,7.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
232,363424.0,42468.0,8311.0,approved,2020-06-12 00:00:00+00:00,3.89,Exercise 6,6.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
233,359174.0,42468.0,8310.0,approved,2020-06-02 00:00:00+00:00,9.27,Exercise 5,5.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
234,358887.0,42468.0,8309.0,approved,2020-05-31 00:00:00+00:00,1.63,Exercise 4,4.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
235,357753.0,42468.0,8308.0,approved,2020-05-28 00:00:00+00:00,9.61,Exercise 3,3.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
236,353859.0,42468.0,8307.0,approved,2020-05-19 00:00:00+00:00,9.47,Exercise 2,2.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
237,353602.0,42468.0,8306.0,approved,2020-05-18 00:00:00+00:00,16.32,Exercise 1,1.0,240.0,360.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
238,417167.0,42572.0,8332.0,approved,2020-10-12 00:00:00+00:00,2.02,Exercise 29,29.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
239,415244.0,42572.0,8331.0,approved,2020-10-08 00:00:00+00:00,5.71,Exercise 28,28.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
240,410669.0,42572.0,8330.0,approved,2020-09-29 00:00:00+00:00,4.03,Exercise 27,27.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
241,409530.0,42572.0,8329.0,approved,2020-09-26 00:00:00+00:00,9.99,Exercise 26,26.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
242,408743.0,42572.0,8328.0,approved,2020-09-25 00:00:00+00:00,9.91,Exercise 25,25.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
243,406978.0,42572.0,8327.0,approved,2020-09-21 00:00:00+00:00,6.26,Exercise 24,24.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
244,404946.0,42572.0,8326.0,approved,2020-09-17 00:00:00+00:00,10.56,Exercise 23,23.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
245,401953.0,42572.0,8325.0,approved,2020-09-11 00:00:00+00:00,8.71,Exercise 22,22.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
246,398423.0,42572.0,8324.0,approved,2020-09-03 00:00:00+00:00,16.06,Exercise 20,20.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
247,393753.0,42572.0,8323.0,approved,2020-08-24 00:00:00+00:00,13.56,Exercise 19,19.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
248,393199.0,42572.0,8322.0,approved,2020-08-22 00:00:00+00:00,0.12000000000000001,Exercise 18,18.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
249,391317.0,42572.0,8321.0,approved,2020-08-18 00:00:00+00:00,10.14,Exercise 17,17.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
250,387806.0,42572.0,8320.0,approved,2020-08-10 00:00:00+00:00,15.1,Exercise 16,16.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
251,385000.0,42572.0,8319.0,approved,2020-08-03 00:00:00+00:00,16.57,Exercise 15,15.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
252,380663.0,42572.0,8318.0,approved,2020-07-23 00:00:00+00:00,11.92,Exercise 14,14.0,420.0,540.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
253,374978.0,42572.0,8317.0,approved,2020-07-10 00:00:00+00:00,8.54,Exercise 13,13.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
254,369177.0,42572.0,8315.0,approved,2020-06-25 00:00:00+00:00,3.22,Exercise 10,10.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
255,367896.0,42572.0,8314.0,approved,2020-06-23 00:00:00+00:00,12.59,Exercise 9,9.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
256,366800.0,42572.0,8313.0,approved,2020-06-19 00:00:00+00:00,0.9700000000000001,Exercise 8,8.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
257,365555.0,42572.0,8312.0,approved,2020-06-17 00:00:00+00:00,1.16,Exercise 7,7.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
258,363118.0,42572.0,8311.0,approved,2020-06-11 00:00:00+00:00,12.85,Exercise 6,6.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
259,361634.0,42572.0,8310.0,approved,2020-06-08 00:00:00+00:00,5.27,Exercise 5,5.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
260,360726.0,42572.0,8309.0,approved,2020-06-05 00:00:00+00:00,13.26,Exercise 4,4.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
261,358873.0,42572.0,8308.0,approved,2020-05-31 00:00:00+00:00,1.36,Exercise 3,3.0,60.0,180.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
262,356393.0,42572.0,8307.0,approved,2020-05-25 00:00:00+00:00,10.15,Exercise 2,2.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
263,354871.0,42572.0,8306.0,approved,2020-05-20 00:00:00+00:00,1.44,Exercise 1,1.0,240.0,360.0,Student 145,2020-05-16 00:00:00+00:00,2021-02-15 00:00:00+00:00,49.0,b
